Sample_ID	Y haplogroup calls
OC.SG	R1b1a
I3718	R1b1a
SA6010.A0101	R1b1a
I6403	R1b1a
I6884	R1b1a
I6408	R1b1a
I6406	R1b1a
I6412	R1b1a
I6737	R1b1a
I6405	R1b1a
I6736	R1b1a
I6402	R1b1a
I7127	R1b1a
I7316	R1b1a
I7321	R1b1a
I7298	R1b1a
I7297	R1b1a
Tamula3	R1b1a
I10174	R1b1a
I8018	R1b1a
I8055	R1b1a
I8057	R1b1a
I8147	R1b1a
Iboussieres31-2	R1b1a
Iboussieres39	R1b1a
I8518	R1b1a
I8871	R1b1a
I8952	R1b1a
I4112	R1b1a
I4655	R1b1a
I4666	R1b1a
I8283	R1b1a
I8285	R1b1a
I8288	R1b1a
I10659_d	R1b1a
I0122	R1b1a
I0559	R1b1a
I0261	R1b1a
I4916.SG	R1b1a
I5232.SG	R1b1a
I5237.SG	R1b1a
I5240.SG	R1b1a
I6107.SG	R1b1a
I6738.SG	R1b1a
I3775	R1b1a1
I6068	R1b1a1
PG2001	R1b1a1
PG2004	R1b1a1
I6741	R1b1a1
I6738	R1b1a1
I6104	R1b1a1
I6107	R1b1a1
I6109	R1b1a1
I6062.SG	R1b1a1
I6066.SG	R1b1a1
I6067.SG	R1b1a1
I6068.SG	R1b1a1
I6104.SG	R1b1a1
I6405.SG	R1b1a1
I6736.SG	R1b1a1
I6741.SG	R1b1a1
S11572.E1.L1	R1b1a1a
S10478.E1.L1	R1b1a1a
S5661.E1.L3	R1b1a1a
S8405.E1.L1	R1b1a1a
S11821.Y1.E1.L1	R1b1a1a
VAD002	R1b1a1a
S12964.Y1.E1.L1	R1b1a1a
S11274.E1.L1	R1b1a1a
S12241.E1.L1	R1b1a1a
I1427	R1b1a1a
RISE413.SG	R1b1a1a
Villabruna	R1b1a1a
I3486	R1b1a1a
I3604_published	R1b1a1a
I0571	R1b1a1a
I2781	R1b1a1a
I4626	R1b1a1a
I3807	R1b1a1a
I2181_published	R1b1a1a
I4852	R1b1a1a
I6951	R1b1a1a
TU45	R1b1a1a
I0941	R1b1a1a
I6654	R1b1a1a
I7687	R1b1a1a
Kivisaare3	R1b1a1a
I10940	R1b1a1a
I4251_newlib	R1b1a1a
I8344	R1b1a1a
I8404	R1b1a1a
I8405	R1b1a1a
I8949	R1b1a1a
I2575	R1b1a1a
I2824	R1b1a1a
I3604	R1b1a1a
I3748	R1b1a1a
I4248	R1b1a1a
I10634_d	R1b1a1a
DA87.SG	R1b1a1a
DA92.SG	R1b1a1a
I0124	R1b1a1a
I0572	R1b1a1a
I4628.SG	R1b1a1a
S11492.E1.L1	R1b1a1a1
I1028	R1b1a1a1
S11832.Y1.E1.L1	R1b1a1a1
S12892.E1.L1	R1b1a1a1
I2170	R1b1a1a1
I3977	R1b1a1a1
I2808	R1b1a1a1
I4529	R1b1a1a1
I6822	R1b1a1a1
I6963	R1b1a1a1
I6807	R1b1a1a1
I6831	R1b1a1a1
I6828	R1b1a1a1
I11001	R1b1a1a1
I7917	R1b1a1a1
BOT14.SG	R1b1a1a1
I2170.SG	R1b1a1a1
I4529.SG	R1b1a1a1
I6963.SG	R1b1a1a1
S11701.Y1.E1.L1	R1b1a1a2
S11679.Y1.E1.L1	R1b1a1a2
S11676.Y1.E1.L1	R1b1a1a2
S11705.Y1.E1.L1	R1b1a1a2
S10768.E1.L1	R1b1a1a2
S11567.E1.L1	R1b1a1a2
S5657.E1.L3	R1b1a1a2
S5657.E1.L2	R1b1a1a2
S5660.E1.L3	R1b1a1a2
S10031.E1.L1	R1b1a1a2
S10377.E1.L2	R1b1a1a2
S10627.E1.L1	R1b1a1a2
S11507.E1.L1	R1b1a1a2
S11511.E1.L1	R1b1a1a2
S12157.E1.L1	R1b1a1a2
S12076.E1.L1	R1b1a1a2
S11554.E1.L1	R1b1a1a2
S12498.Y1.E1.L1	R1b1a1a2
S12452.Y1.E1.L1	R1b1a1a2
I6786	R1b1a1a2
S12893.E1.L1	R1b1a1a2
S12796g.Y1.E1.L1	R1b1a1a2
I1426	R1b1a1a2
RISE47.SG	R1b1a1a2
RISE276.SG	R1b1a1a2
RISE524.SG	R1b1a1a2
RISE546.SG	R1b1a1a2
RISE550.SG	R1b1a1a2
RISE560.SG	R1b1a1a2
I2042	R1b1a1a2
I2062	R1b1a1a2
E09568_d	R1b1a1a2
E09612_d	R1b1a1a2
I2169	R1b1a1a2
I3488	R1b1a1a2
I3505	R1b1a1a2
I3558	R1b1a1a2
I3787	R1b1a1a2
I4004	R1b1a1a2
I4173	R1b1a1a2
I4179	R1b1a1a2
I4251	R1b1a1a2
I4253	R1b1a1a2
I2810	R1b1a1a2
I2818	R1b1a1a2
I3021	R1b1a1a2
I7288	R1b1a1a2
Latvia_HG2.SG	R1b1a1a2
Latvia_MN1.SG	R1b1a1a2
Latvia_HG3.SG	R1b1a1a2
I4432	R1b1a1a2
I4434	R1b1a1a2
I4436	R1b1a1a2
I4439	R1b1a1a2
I4627	R1b1a1a2
I4628	R1b1a1a2
I7636	R1b1a1a2
I5021	R1b1a1a2
I5022	R1b1a1a2
I4630	R1b1a1a2
I4995	R1b1a1a2
I5755	R1b1a1a2
I2809	R1b1a1a2
I5657_published	R1b1a1a2
I5660_published	R1b1a1a2
I5661_published	R1b1a1a2
I6534	R1b1a1a2
I3101_all_d	R1b1a1a2
I6472	R1b1a1a2
I3101_d	R1b1a1a2
I6426	R1b1a1a2
MK5009.A0101	R1b1a1a2
I6657	R1b1a1a2
I6920	R1b1a1a2
I6731	R1b1a1a2
I6809	R1b1a1a2
I0980	R1b1a1a2
I7650	R1b1a1a2
I7670	R1b1a1a2
Donkalnis7	R1b1a1a2
I10167	R1b1a1a2
I10208	R1b1a1a2
I10441	R1b1a1a2
I10635	R1b1a1a2
I10642	R1b1a1a2
I10646	R1b1a1a2
I10647	R1b1a1a2
I10685	R1b1a1a2
I10697	R1b1a1a2
I10948	R1b1a1a2
I2598_newlib	R1b1a1a2
I3740_newlib	R1b1a1a2
I8013	R1b1a1a2
I8016	R1b1a1a2
I8343	R1b1a1a2
I8408	R1b1a1a2
I8411	R1b1a1a2
I8438	R1b1a1a2
I8573	R1b1a1a2
I8580	R1b1a1a2
I8950	R1b1a1a2
I2181	R1b1a1a2
I3492	R1b1a1a2
I8210	R1b1a1a2
I10703_d	R1b1a1a2
pir001.SG	R1b1a1a2
DA93.SG	R1b1a1a2
I0444	R1b1a1a2
I0439	R1b1a1a2
I0805	R1b1a1a2
I1530	R1b1a1a2
I4432.SG	R1b1a1a2
I4434.SG	R1b1a1a2
I4436.SG	R1b1a1a2
I4439.SG	R1b1a1a2
I6731.SG	R1b1a1a2
S10034.E1.L1	R1b1a1a2a
S10714.E1.L1	R1b1a1a2a
I6711	R1b1a1a2a
I0443.SG	R1b1a1a2a
I1723	R1b1a1a2a
I4039	R1b1a1a2a
I4191	R1b1a1a2a
I3238	R1b1a1a2a
RK1001.C0101	R1b1a1a2a
S5661.E1.L2	R1b1a1a2a1
S12032.Y1.E1.L1	R1b1a1a2a1
EHU001	R1b1a1a2a1
RISE564.SG	R1b1a1a2a1
I3508	R1b1a1a2a1
I2464	R1b1a1a2a1
I6649	R1b1a1a2a1
I7691	R1b1a1a2a1
I10641	R1b1a1a2a1
I10643	R1b1a1a2a1
S11713.Y1.E1.L1	R1b1a1a2a1a
S11578.E1.L1	R1b1a1a2a1a
S11574.E1.L1	R1b1a1a2a1a
S5660.E1.L2	R1b1a1a2a1a
S12042.Y1.E1.L1	R1b1a1a2a1a
S2470.E1.L4	R1b1a1a2a1a
S12059.E1.L1	R1b1a1a2a1a
S11146.E1.L1	R1b1a1a2a1a
VAD004	R1b1a1a2a1a
VAD005	R1b1a1a2a1a
S4251.E1.L4	R1b1a1a2a1a
S12517.E1.L1	R1b1a1a2a1a
RISE471.SG	R1b1a1a2a1a
RISE566.SG	R1b1a1a2a1a
I2099	R1b1a1a2a1a
6DT23.SG	R1b1a1a2a1a
I3321	R1b1a1a2a1a
I3487	R1b1a1a2a1a
I3628	R1b1a1a2a1a
I3323	R1b1a1a2a1a
I3588	R1b1a1a2a1a
I1836	R1b1a1a2a1a
I2598	R1b1a1a2a1a
I3083	R1b1a1a2a1a
I7632	R1b1a1a2a1a
TV32032extra.SG	R1b1a1a2a1a
I3740	R1b1a1a2a1a
I5024	R1b1a1a2a1a
Darra.I.Kur_d	R1b1a1a2a1a
I4951	R1b1a1a2a1a
I4890	R1b1a1a2a1a
I5460	R1b1a1a2a1a
I5757	R1b1a1a2a1a
I5373	R1b1a1a2a1a
I6222	R1b1a1a2a1a
I6537	R1b1a1a2a1a
I6588	R1b1a1a2a1a
I6774	R1b1a1a2a1a
I6679	R1b1a1a2a1a
I3320	R1b1a1a2a1a
I3851	R1b1a1a2a1a
I6658	R1b1a1a2a1a
I4559	R1b1a1a2a1a
I7423	R1b1a1a2a1a
I7907	R1b1a1a2a1a
I8026	R1b1a1a2a1a
I8570	R1b1a1a2a1a
I3327	R1b1a1a2a1a
I3607	R1b1a1a2a1a
I4252	R1b1a1a2a1a
I5663	R1b1a1a2a1a
I8202	R1b1a1a2a1a
I2416	R1b1a1a2a1a
I2472	R1b1a1a2a1a
S11706.Y1.E1.L1	R1b1a1a2a1a1
S11584.E1.L1	R1b1a1a2a1a1
I2852	R1b1a1a2a1a1
I4132_all	R1b1a1a2a1a1
AED92b.SG	R1b1a1a2a1a1
STR393b.SG	R1b1a1a2a1a1
STR316b.SG	R1b1a1a2a1a1b
S5893.E1.L4	R1b1a1a2a1a1b1a1a
S10895.E1.L1	R1b1a1a2a1a1c
I4070	R1b1a1a2a1a1c
AED106.SG	R1b1a1a2a1a1c1a
HG00131.SG	R1b1a1a2a1a1c2b1b
SN-04.SG	R1b1a1a2a1a1c2b2a1b1a
NA20586.SG	R1b1a1a2a1a1c2b2a1b1b1a
S11582.E1.L1	R1b1a1a2a1a1c2b2b1a
S5893.E1.L5	R1b1a1a2a1a1g2
I7672	R1b1a1a2a1a1g2
S2470.E1.L5	R1b1a1a2a1a2
S2470.E1.L3	R1b1a1a2a1a2
EHU002	R1b1a1a2a1a2
vik_97002	R1b1a1a2a1a2
I1382	R1b1a1a2a1a2
I1389_published	R1b1a1a2a1a2
I1390	R1b1a1a2a1a2
I3324	R1b1a1a2a1a2
I3550	R1b1a1a2a1a2
I3494	R1b1a1a2a1a2
I3582	R1b1a1a2a1a2
I4068	R1b1a1a2a1a2
I1775	R1b1a1a2a1a2
I2470	R1b1a1a2a1a2
I7202	R1b1a1a2a1a2
I2602	R1b1a1a2a1a2
I7570	R1b1a1a2a1a2
I4563	R1b1a1a2a1a2
I7630	R1b1a1a2a1a2
MonteGato104.SG	R1b1a1a2a1a2
HG01461.SG	R1b1a1a2a1a2
HG01682.SG	R1b1a1a2a1a2
NA20792.SG	R1b1a1a2a1a2
I4502	R1b1a1a2a1a2
I5516	R1b1a1a2a1a2
I5750	R1b1a1a2a1a2
I5382	R1b1a1a2a1a2
I5441	R1b1a1a2a1a2
I5665	R1b1a1a2a1a2
I6539	R1b1a1a2a1a2
I6618	R1b1a1a2a1a2
I4132	R1b1a1a2a1a2
I6776	R1b1a1a2a1a2
I3124	R1b1a1a2a1a2
I6660	R1b1a1a2a1a2
I7327	R1b1a1a2a1a2
I10939	R1b1a1a2a1a2
I10941	R1b1a1a2a1a2
I8015	R1b1a1a2a1a2
I8341	R1b1a1a2a1a2
I3599	R1b1a1a2a1a2
I8206	R1b1a1a2a1a2
I0806	R1b1a1a2a1a2
HG00637.SG	R1b1a1a2a1a2a1a1a1a
I8010	R1b1a1a2a1a2a1a2
HG00112.SG	R1b1a1a2a1a2a1b
HG01374.SG	R1b1a1a2a1a2a1b1a1
HG01389.SG	R1b1a1a2a1a2a5
RISE563.SG	R1b1a1a2a1a2b
I7477	R1b1a1a2a1a2b
S2470.E1.L2	R1b1a1a2a1a2b1
6DT22.SG	R1b1a1a2a1a2b1
I7276	R1b1a1a2a1a2b1
I3597	R1b1a1a2a1a2b1
I7287	R1b1a1a2a1a2b1
I5519	R1b1a1a2a1a2b1
I5725	R1b1a1a2a1a2b1
I5833	R1b1a1a2a1a2b1
I5659	R1b1a1a2a1a2b1
I5666	R1b1a1a2a1a2b1
I6480	R1b1a1a2a1a2b1
I6580	R1b1a1a2a1a2b1
I6581	R1b1a1a2a1a2b1
I0542	R1b1a1a2a1a2b1
I1389	R1b1a1a2a1a2b1
I2656	R1b1a1a2a1a2b1
I3738	R1b1a1a2a1a2b1
I3739	R1b1a1a2a1a2b1
I8209	R1b1a1a2a1a2b1
DA111.SG	R1b1a1a2a1a2b1
I7271	R1b1a1a2a1a2b1
I2693	R1b1a1a2a1a2b1a1
I10706	R1b1a1a2a1a2b1a1
I3504	R1b1a1a2a1a2b1c
S11715.Y1.E1.L1	R1b1a1a2a1a2b1c1
I7762	R1b1a1a2a1a2b1c1b
S11674.Y1.E1.L1	R1b1a1a2a1a2b1c1b2
I2448	R1b1a1a2a1a2b1c1b2
I7675	R1b1a1a2a1a2b1c1b4
I2565_published	R1b1a1a2a1a2c
I2567	R1b1a1a2a1a2c
I2569_published	R1b1a1a2a1a2c
I2596	R1b1a1a2a1a2c
I2618	R1b1a1a2a1a2c
I2695	R1b1a1a2a1a2c
I2804	R1b1a1a2a1a2c
I7628	R1b1a1a2a1a2c
I7634	R1b1a1a2a1a2c
I5509	R1b1a1a2a1a2c
I5515	R1b1a1a2a1a2c
I5440	R1b1a1a2a1a2c
I5475	R1b1a1a2a1a2c
I3082	R1b1a1a2a1a2c
I0588	R1b1a1a2a1a2c
I6492	R1b1a1a2a1a2c
I3809	R1b1a1a2a1a2c
I7629	R1b1a1a2a1a2c
I0156.SG	R1b1a1a2a1a2c
I2565	R1b1a1a2a1a2c
I2569	R1b1a1a2a1a2c
I2611	R1b1a1a2a1a2c
S11580.E1.L1	R1b1a1a2a1a2c1
S12934.Y1.E1.L1	R1b1a1a2a1a2c1
S12794.Y1.E1.L1	R1b1a1a2a1a2c1
S12786.Y1.E1.L1	R1b1a1a2a1a2c1
I3566	R1b1a1a2a1a2c1
I1774	R1b1a1a2a1a2c1
I2568	R1b1a1a2a1a2c1
I2822	R1b1a1a2a1a2c1
I3028	R1b1a1a2a1a2c1
I5473_published	R1b1a1a2a1a2c1
I6752	R1b1a1a2a1a2c1
I5377	R1b1a1a2a1a2c1
I8088	R1b1a1a2a1a2c1
I5473	R1b1a1a2a1a2c1
I2799	R1b1a1a2a1a2c1a
MonteCanelas337A.SG	R1b1a1a2a1a2c1a1a1
NA20278.SG	R1b1a1a2a1a2c1c1b
I3568	R1b1a1a2a1a2c1e2b
I3326	R1b1a1a2a1a2c1e2b1
S11586.E1.L1	R1b1a1a2a1a2c1e2b3
I7640	R1b1a1a2a1a2c1e2b3
I6383	R1b1a1a2a1a2c1g1b1
HG00242.SG	R1b1a1a2a1a2c1g2a1a
I3132.SG	R1b1a1a2a1a2c1g3b1
S12512.E1.L1	R1b1a1a2a1a2c1j
I8264	R1b1a1a2a1a2c2
HG00148.SG	R1b1a1a2a1a3
I10682	R1b1a1a2a1b1
S11936.E1.L1	R1b1a1a2a2
S11938.E1.L1	R1b1a1a2a2
S11937.E1.L1	R1b1a1a2a2
I0950	R1b1a1a2a2
S10628.E1.L1	R1b1a1a2a2
S10630.E1.L1	R1b1a1a2a2
S10891.E1.L1	R1b1a1a2a2
S10567.E1.L2	R1b1a1a2a2
S5884.E1.L4	R1b1a1a2a2
S5884.E1.L2	R1b1a1a2a2
S11112.E1.L1	R1b1a1a2a2
S5884.E1.L9	R1b1a1a2a2
S11999.E1.L1	R1b1a1a2a2
I1020	R1b1a1a2a2
I1715	R1b1a1a2a2
S11831.Y1.E1.L1	R1b1a1a2a2
S12978.Y1.E1.L1	R1b1a1a2a2
S12243.E1.L1	R1b1a1a2a2
S12231.E1.L1	R1b1a1a2a2
I1425	R1b1a1a2a2
RISE397.SG	R1b1a1a2a2
RISE547.SG	R1b1a1a2a2
I0374	R1b1a1a2a2
I2071	R1b1a1a2a2
I3859	R1b1a1a2a2
I6705	R1b1a1a2a2
I3511	R1b1a1a2a2
I4045	R1b1a1a2a2
I2782	R1b1a1a2a2
I4355	R1b1a1a2a2
I4963	R1b1a1a2a2
I4983	R1b1a1a2a2
I5270	R1b1a1a2a2
I5278	R1b1a1a2a2
I5884	R1b1a1a2a2
I0243	R1b1a1a2a2
I2327	R1b1a1a2a2
BU2001.A0101	R1b1a1a2a2
GW1001.A0101	R1b1a1a2a2
RK4001.A0101	R1b1a1a2a2
SA6003.B0101	R1b1a1a2a2
I6729	R1b1a1a2a2
F38.SG	R1b1a1a2a2
I7890	R1b1a1a2a2
I8428	R1b1a1a2a2
I8291	R1b1a1a2a2
RISE675.SG	R1b1a1a2a2
I0126	R1b1a1a2a2
I0370	R1b1a1a2a2
I0575	R1b1a1a2a2
I2761	R1b1a1a2a2c1a
I7231	R1b1a1a2a2c1a1
S12074.E1.L1	R1b1a1a2a2c1a1a
S12078.E1.L1	R1b1a1a2a2c1a1a
I7282	R1b1a2
I7212.SG	R1b1a2
I7249.SG	R1b1a2
I7278.SG	R1b1a2
I7286.SG	R1b1a2
I7289.SG	R1b1a2
I7321.SG	R1b1a2
I7482.SG	R1b1a2
I7483.SG	R1b1a2
I7486.SG	R1b1a2
I7487.SG	R1b1a2
I7488.SG	R1b1a2
I7491.SG	R1b1a2
I0156	R1b1a2
S11577.E1.L1	R1b1a2
S11583.E1.L1	R1b1a2
I7289	R1b1a2
S8096.E1.L1	R1b1a2
I7210	R1b1a2
S11939.E1.L1	R1b1a2
I7212	R1b1a2
S10597.E1.L2	R1b1a2
S10436.E1.L2	R1b1a2
I6712	R1b1a2
S12110.Y1.E1.L1	R1b1a2
S5884.E1.L7	R1b1a2
S5884.E1.L6	R1b1a2
S5884.E1.L5	R1b1a2
S2470.E1.L7	R1b1a2
S8490.E1.L2	R1b1a2
S2470.E1.L6	R1b1a2
S8493.E1.L2	R1b1a2
S11504.E1.L1	R1b1a2
S5884.E1.L8	R1b1a2
S5884.E1.L3	R1b1a2
S12168.E1.L1	R1b1a2
S11528.E1.L1	R1b1a2
S11153.E1.L1	R1b1a2
S10499.E1.L1	R1b1a2
S10515.E1.L1	R1b1a2
S11156.E1.L1	R1b1a2
S10500.E1.L1	R1b1a2
S10501.E1.L1	R1b1a2
S11145.E1.L1	R1b1a2
S11151.E1.L1	R1b1a2
S11150.E1.L1	R1b1a2
S11143.E1.L1	R1b1a2
S12084.E1.L1	R1b1a2
S11144.E1.L1	R1b1a2
S11149.E1.L1	R1b1a2
S11142.E1.L1	R1b1a2
VAD001	R1b1a2
S11997.E1.L1	R1b1a2
S11991.E1.L1	R1b1a2
S11992.E1.L1	R1b1a2
S11976.E1.L1	R1b1a2
S11990.E1.L1	R1b1a2
S11972.E1.L1	R1b1a2
S11838.Y1.E1.L1	R1b1a2
S11840.Y1.E1.L1	R1b1a2
S12927.Y1.E1.L1	R1b1a2
S12933.Y1.E1.L1	R1b1a2
S12928.Y1.E1.L1	R1b1a2
S12935.Y1.E1.L1	R1b1a2
S12937.Y1.E1.L1	R1b1a2
S12929.Y1.E1.L1	R1b1a2
I1388	R1b1a2
I1381	R1b1a2
S12408.E1.L1	R1b1a2
S12403.E1.L1	R1b1a2
S12410.E1.L1	R1b1a2
S12413.E1.L1	R1b1a2
S12405.E1.L1	R1b1a2
S13244.Y1.E1.L1	R1b1a2
S13245.Y1.E1.L1	R1b1a2
S12209.E1.L1	R1b1a2
S12780.Y1.E1.L1	R1b1a2
S12774.Y1.E1.L1	R1b1a2
S12781.Y1.E1.L1	R1b1a2
S12782.Y1.E1.L1	R1b1a2
S12793.Y1.E1.L1	R1b1a2
S12773.Y1.E1.L1	R1b1a2
S12783.Y1.E1.L1	R1b1a2
S12785.Y1.E1.L1	R1b1a2
S12777.Y1.E1.L1	R1b1a2
S12771.Y1.E1.L1	R1b1a2
S12778.Y1.E1.L1	R1b1a2
S12775.Y1.E1.L1	R1b1a2
S12242.E1.L1	R1b1a2
S12249.E1.L1	R1b1a2
I1421	R1b1a2
I0440.SG	R1b1a2
RISE98.SG	R1b1a2
RISE548.SG	R1b1a2
RISE555.SG	R1b1a2
I0443	R1b1a2
I2097	R1b1a2
rath1.SG	R1b1a2
rath2.SG	R1b1a2
rath3.SG	R1b1a2
3DT16.SG	R1b1a2
6DT18.SG	R1b1a2
6DT21.SG	R1b1a2
6DT3.SG	R1b1a2
I2039	R1b1a2
I2445	R1b1a2
I2452	R1b1a2
I2453	R1b1a2
I2775	R1b1a2
I2776	R1b1a2
I3766	R1b1a2
I3499	R1b1a2
I6703	R1b1a2
I3674	R1b1a2
I3875	R1b1a2
I2982	R1b1a2
I3129	R1b1a2
I2984	R1b1a2
I3576	R1b1a2
I3530	R1b1a2
I3567	R1b1a2
I3548	R1b1a2
I3315	R1b1a2
I3503	R1b1a2
I3527	R1b1a2
I2365	R1b1a2
I3585	R1b1a2
I3589	R1b1a2
I3756	R1b1a2
I7044	R1b1a2
I4069	R1b1a2
I4093	R1b1a2
I4178	R1b1a2
I4200	R1b1a2
I7196	R1b1a2
I1840	R1b1a2
I2566	R1b1a2
I7205	R1b1a2
I2653	R1b1a2
I7249	R1b1a2
I7251	R1b1a2
I2759	R1b1a2
I2762	R1b1a2
I2768	R1b1a2
I7269	R1b1a2
I2787	R1b1a2
I2859	R1b1a2
I7275	R1b1a2
I2860	R1b1a2
I2862	R1b1a2
I3017	R1b1a2
I3019	R1b1a2
I3044	R1b1a2
I3047	R1b1a2
I3035	R1b1a2
I7286	R1b1a2
I3952	R1b1a2
I4074	R1b1a2
I4356	R1b1a2
I7571	R1b1a2
I7572	R1b1a2
I7575	R1b1a2
I7576	R1b1a2
I7577	R1b1a2
HG00096.SG	R1b1a2
HG00103.SG	R1b1a2
HG00105.SG	R1b1a2
HG00107.SG	R1b1a2
HG00115.SG	R1b1a2
HG00119.SG	R1b1a2
HG00126.SG	R1b1a2
HG00129.SG	R1b1a2
HG00138.SG	R1b1a2
HG00139.SG	R1b1a2
HG00141.SG	R1b1a2
HG00142.SG	R1b1a2
HG00145.SG	R1b1a2
HG00155.SG	R1b1a2
HG00157.SG	R1b1a2
HG00243.SG	R1b1a2
HG00244.SG	R1b1a2
HG00246.SG	R1b1a2
HG00256.SG	R1b1a2
HG00264.SG	R1b1a2
I7678	R1b1a2
HG00731.SG	R1b1a2
HG00736.SG	R1b1a2
HG00739.SG	R1b1a2
HG00742.SG	R1b1a2
HG01048.SG	R1b1a2
HG01060.SG	R1b1a2
HG01063.SG	R1b1a2
HG01066.SG	R1b1a2
HG01075.SG	R1b1a2
HG01079.SG	R1b1a2
HG01082.SG	R1b1a2
HG01085.SG	R1b1a2
HG01121.SG	R1b1a2
HG01136.SG	R1b1a2
HG01148.SG	R1b1a2
HG01170.SG	R1b1a2
HG01176.SG	R1b1a2
HG01182.SG	R1b1a2
TV3831.SG	R1b1a2
HG01241.SG	R1b1a2
HG01247.SG	R1b1a2
HG01271.SG	R1b1a2
HG01334.SG	R1b1a2
HG01341.SG	R1b1a2
HG01350.SG	R1b1a2
HG01353.SG	R1b1a2
HG01356.SG	R1b1a2
HG01359.SG	R1b1a2
HG01365.SG	R1b1a2
HG01383.SG	R1b1a2
HG01392.SG	R1b1a2
HG01395.SG	R1b1a2
HG01398.SG	R1b1a2
HG01405.SG	R1b1a2
HG01413.SG	R1b1a2
HG01443.SG	R1b1a2
HG01464.SG	R1b1a2
HG01491.SG	R1b1a2
HG01500.SG	R1b1a2
HG01503.SG	R1b1a2
HG01506.SG	R1b1a2
HG01515.SG	R1b1a2
HG01518.SG	R1b1a2
HG01521.SG	R1b1a2
HG01524.SG	R1b1a2
HG01536.SG	R1b1a2
HG01577.SG	R1b1a2
HG01606.SG	R1b1a2
HG01615.SG	R1b1a2
HG01625.SG	R1b1a2
HG01631.SG	R1b1a2
HG01675.SG	R1b1a2
HG01678.SG	R1b1a2
HG01694.SG	R1b1a2
HG01700.SG	R1b1a2
HG01705.SG	R1b1a2
HG01708.SG	R1b1a2
HG01709.SG	R1b1a2
HG01747.SG	R1b1a2
HG01761.SG	R1b1a2
HG01765.SG	R1b1a2
HG01767.SG	R1b1a2
HG01771.SG	R1b1a2
HG01775.SG	R1b1a2
HG01777.SG	R1b1a2
HG01783.SG	R1b1a2
HG01785.SG	R1b1a2
HG01789.SG	R1b1a2
HG01791.SG	R1b1a2
HG01879.SG	R1b1a2
HG01917.SG	R1b1a2
HG01941.SG	R1b1a2
HG01953.SG	R1b1a2
HG02002.SG	R1b1a2
HG02008.SG	R1b1a2
HG02014.SG	R1b1a2
HG02051.SG	R1b1a2
HG02219.SG	R1b1a2
HG02231.SG	R1b1a2
HG02233.SG	R1b1a2
HG02238.SG	R1b1a2
HG02501.SG	R1b1a2
HG02545.SG	R1b1a2
NA06984.SG	R1b1a2
NA06986.SG	R1b1a2
NA10851.SG	R1b1a2
NA11831.SG	R1b1a2
NA12005.SG	R1b1a2
NA12043.SG	R1b1a2
NA12045.SG	R1b1a2
NA12144.SG	R1b1a2
NA12154.SG	R1b1a2
NA12272.SG	R1b1a2
NA12340.SG	R1b1a2
NA12342.SG	R1b1a2
NA12347.SG	R1b1a2
NA12399.SG	R1b1a2
NA12716.SG	R1b1a2
NA12762.SG	R1b1a2
NA12812.SG	R1b1a2
NA12814.SG	R1b1a2
NA12827.SG	R1b1a2
NA12829.SG	R1b1a2
NA12889.SG	R1b1a2
NA18645.SG	R1b1a2
NA19649.SG	R1b1a2
NA19652.SG	R1b1a2
NA19658.SG	R1b1a2
NA19661.SG	R1b1a2
NA19679.SG	R1b1a2
NA19685.SG	R1b1a2
NA19717.SG	R1b1a2
NA19720.SG	R1b1a2
NA19741.SG	R1b1a2
NA19756.SG	R1b1a2
NA19762.SG	R1b1a2
NA19777.SG	R1b1a2
NA19789.SG	R1b1a2
NA20318.SG	R1b1a2
NA20342.SG	R1b1a2
NA20356.SG	R1b1a2
NA20509.SG	R1b1a2
NA20512.SG	R1b1a2
NA20515.SG	R1b1a2
NA20518.SG	R1b1a2
NA20519.SG	R1b1a2
NA20532.SG	R1b1a2
NA20538.SG	R1b1a2
NA20581.SG	R1b1a2
NA20752.SG	R1b1a2
NA20754.SG	R1b1a2
NA20755.SG	R1b1a2
NA20770.SG	R1b1a2
NA20783.SG	R1b1a2
NA20785.SG	R1b1a2
NA20798.SG	R1b1a2
NA20803.SG	R1b1a2
NA20806.SG	R1b1a2
NA20810.SG	R1b1a2
NA20812.SG	R1b1a2
NA20814.SG	R1b1a2
NA20866.SG	R1b1a2
I4950	R1b1a2
I4978	R1b1a2
I4979	R1b1a2
I5269	R1b1a2
I5273	R1b1a2
I5277	R1b1a2
I5279	R1b1a2
I4885	R1b1a2
I4886	R1b1a2
I4887	R1b1a2
I4888	R1b1a2
I4889	R1b1a2
I4891	R1b1a2
I4895	R1b1a2
I5216	R1b1a2
I5217	R1b1a2
I5502	R1b1a2
I5505	R1b1a2
I5511	R1b1a2
I5513	R1b1a2
I5514	R1b1a2
I5529	R1b1a2
I5748	R1b1a2
I5835	R1b1a2
I2327_all	R1b1a2
I2417	R1b1a2
I2447	R1b1a2
I3123_all	R1b1a2
I5379	R1b1a2
I5686	R1b1a2
I5690	R1b1a2
I5694	R1b1a2
I5695	R1b1a2
I5696	R1b1a2
I6166	R1b1a2
I6470	R1b1a2
I3997_all	R1b1a2
I6773	R1b1a2
I6769	R1b1a2
I6775	R1b1a2
I6777	R1b1a2
I2597	R1b1a2
I3123	R1b1a2
I4232	R1b1a2
I4269	R1b1a2
I4280	R1b1a2
I6294	R1b1a2
I6388	R1b1a2
I6429	R1b1a2
I6431	R1b1a2
I3387	R1b1a2
