Sample_ID	Component	Value	K
DA334.SG	V2	1.00E-05	8
DA334.SG	V3	1.00E-05	8
DA334.SG	V4	1.00E-05	8
DA334.SG	V5	1.00E-05	8
DA334.SG	V6	1.00E-05	8
DA334.SG	V7	0.99993	8
DA334.SG	V8	1.00E-05	8
DA334.SG	V1	1.00E-05	9
DA334.SG	V2	1.00E-05	9
DA334.SG	V3	1.00E-05	9
DA334.SG	V4	1.00E-05	9
DA334.SG	V5	0.99992	9
DA334.SG	V6	1.00E-05	9
DA334.SG	V7	1.00E-05	9
DA334.SG	V8	1.00E-05	9
DA334.SG	V9	1.00E-05	9
DA335.SG	V1	1	1
DA335.SG	V1	0.091418	2
DA335.SG	V2	0.908582	2
DA335.SG	V1	1.00E-05	3
DA335.SG	V2	0.890942	3
DA335.SG	V3	0.109048	3
DA335.SG	V1	1.00E-05	4
DA335.SG	V2	0.99997	4
DA335.SG	V3	1.00E-05	4
DA335.SG	V4	1.00E-05	4
DA335.SG	V1	1.00E-05	5
DA335.SG	V2	1.00E-05	5
DA335.SG	V3	0.99996	5
DA335.SG	V4	1.00E-05	5
DA335.SG	V5	1.00E-05	5
DA335.SG	V1	1.00E-05	6
DA335.SG	V2	0.99995	6
DA335.SG	V3	1.00E-05	6
DA335.SG	V4	1.00E-05	6
DA335.SG	V5	1.00E-05	6
DA335.SG	V6	1.00E-05	6
DA335.SG	V1	1.00E-05	7
DA335.SG	V2	1.00E-05	7
DA335.SG	V3	1.00E-05	7
DA335.SG	V4	1.00E-05	7
DA335.SG	V5	0.99994	7
DA335.SG	V6	1.00E-05	7
DA335.SG	V7	1.00E-05	7
DA335.SG	V1	1.00E-05	8
DA335.SG	V2	1.00E-05	8
DA335.SG	V3	1.00E-05	8
DA335.SG	V4	1.00E-05	8
DA335.SG	V5	1.00E-05	8
DA335.SG	V6	1.00E-05	8
DA335.SG	V7	0.99993	8
DA335.SG	V8	1.00E-05	8
DA335.SG	V1	1.00E-05	9
DA335.SG	V2	1.00E-05	9
DA335.SG	V3	1.00E-05	9
DA335.SG	V4	1.00E-05	9
DA335.SG	V5	0.99992	9
DA335.SG	V6	1.00E-05	9
DA335.SG	V7	1.00E-05	9
DA335.SG	V8	1.00E-05	9
DA335.SG	V9	1.00E-05	9
DA336.SG	V1	1	1
DA336.SG	V1	0.067246	2
DA336.SG	V2	0.932754	2
DA336.SG	V1	1.00E-05	3
DA336.SG	V2	0.907644	3
DA336.SG	V3	0.092346	3
DA336.SG	V1	1.00E-05	4
DA336.SG	V2	0.99997	4
DA336.SG	V3	1.00E-05	4
DA336.SG	V4	1.00E-05	4
DA336.SG	V1	1.00E-05	5
DA336.SG	V2	1.00E-05	5
DA336.SG	V3	0.99996	5
DA336.SG	V4	1.00E-05	5
DA336.SG	V5	1.00E-05	5
DA336.SG	V1	1.00E-05	6
DA336.SG	V2	0.99995	6
DA336.SG	V3	1.00E-05	6
DA336.SG	V4	1.00E-05	6
DA336.SG	V5	1.00E-05	6
DA336.SG	V6	1.00E-05	6
DA336.SG	V1	1.00E-05	7
DA336.SG	V2	1.00E-05	7
DA336.SG	V3	1.00E-05	7
DA336.SG	V4	1.00E-05	7
DA336.SG	V5	0.99994	7
DA336.SG	V6	1.00E-05	7
DA336.SG	V7	1.00E-05	7
DA336.SG	V1	1.00E-05	8
DA336.SG	V2	1.00E-05	8
DA336.SG	V3	1.00E-05	8
DA336.SG	V4	1.00E-05	8
DA336.SG	V5	1.00E-05	8
DA336.SG	V6	1.00E-05	8
DA336.SG	V7	0.99993	8
DA336.SG	V8	1.00E-05	8
DA336.SG	V1	1.00E-05	9
DA336.SG	V2	1.00E-05	9
DA336.SG	V3	1.00E-05	9
DA336.SG	V4	1.00E-05	9
DA336.SG	V5	0.99992	9
DA336.SG	V6	1.00E-05	9
DA336.SG	V7	1.00E-05	9
DA336.SG	V8	1.00E-05	9
DA336.SG	V9	1.00E-05	9
DA337.SG	V1	1	1
DA337.SG	V1	0.074241	2
DA337.SG	V2	0.925759	2
DA337.SG	V1	1.00E-05	3
DA337.SG	V2	0.90416	3
DA337.SG	V3	0.09583	3
DA337.SG	V1	1.00E-05	4
DA337.SG	V2	0.99997	4
DA337.SG	V3	1.00E-05	4
DA337.SG	V4	1.00E-05	4
DA337.SG	V1	1.00E-05	5
DA337.SG	V2	1.00E-05	5
DA337.SG	V3	0.99996	5
DA337.SG	V4	1.00E-05	5
DA337.SG	V5	1.00E-05	5
DA337.SG	V1	1.00E-05	6
DA337.SG	V2	0.99995	6
DA337.SG	V3	1.00E-05	6
DA337.SG	V4	1.00E-05	6
DA337.SG	V5	1.00E-05	6
DA337.SG	V6	1.00E-05	6
DA337.SG	V1	1.00E-05	7
DA337.SG	V2	1.00E-05	7
DA337.SG	V3	1.00E-05	7
DA337.SG	V4	1.00E-05	7
DA337.SG	V5	0.99994	7
DA337.SG	V6	1.00E-05	7
DA337.SG	V7	1.00E-05	7
DA337.SG	V1	1.00E-05	8
DA337.SG	V2	1.00E-05	8
DA337.SG	V3	1.00E-05	8
DA337.SG	V4	1.00E-05	8
DA337.SG	V5	1.00E-05	8
DA337.SG	V6	1.00E-05	8
DA337.SG	V7	0.99993	8
DA337.SG	V8	1.00E-05	8
DA337.SG	V1	1.00E-05	9
DA337.SG	V2	1.00E-05	9
DA337.SG	V3	1.00E-05	9
DA337.SG	V4	1.00E-05	9
DA337.SG	V5	0.999916	9
DA337.SG	V6	1.00E-05	9
DA337.SG	V7	1.40E-05	9
DA337.SG	V8	1.00E-05	9
DA337.SG	V9	1.00E-05	9
DA338.SG	V1	1	1
DA338.SG	V1	0.07704	2
DA338.SG	V2	0.92296	2
DA338.SG	V1	1.00E-05	3
DA338.SG	V2	0.897885	3
DA338.SG	V3	0.102105	3
DA338.SG	V1	1.00E-05	4
DA338.SG	V2	0.99997	4
DA338.SG	V3	1.00E-05	4
DA338.SG	V4	1.00E-05	4
DA338.SG	V1	1.00E-05	5
DA338.SG	V2	1.00E-05	5
DA338.SG	V3	0.99996	5
DA338.SG	V4	1.00E-05	5
DA338.SG	V5	1.00E-05	5
DA338.SG	V1	1.00E-05	6
DA338.SG	V2	0.99995	6
DA338.SG	V3	1.00E-05	6
DA338.SG	V4	1.00E-05	6
DA338.SG	V5	1.00E-05	6
DA338.SG	V6	1.00E-05	6
DA338.SG	V1	1.00E-05	7
DA338.SG	V2	1.00E-05	7
DA338.SG	V3	1.00E-05	7
DA338.SG	V4	1.00E-05	7
DA338.SG	V5	0.99994	7
DA338.SG	V6	1.00E-05	7
DA338.SG	V7	1.00E-05	7
DA338.SG	V1	1.00E-05	8
DA338.SG	V2	1.00E-05	8
DA338.SG	V3	1.00E-05	8
DA338.SG	V4	1.00E-05	8
DA338.SG	V5	1.00E-05	8
DA338.SG	V6	1.00E-05	8
DA338.SG	V7	0.99993	8
DA338.SG	V8	1.00E-05	8
DA338.SG	V1	1.00E-05	9
DA338.SG	V2	1.00E-05	9
DA338.SG	V3	1.00E-05	9
DA338.SG	V4	1.00E-05	9
DA338.SG	V5	0.99992	9
DA338.SG	V6	1.00E-05	9
DA338.SG	V7	1.00E-05	9
DA338.SG	V8	1.00E-05	9
DA338.SG	V9	1.00E-05	9
DA339.SG	V1	1	1
DA339.SG	V1	0.08521	2
DA339.SG	V2	0.91479	2
DA339.SG	V1	1.00E-05	3
DA339.SG	V2	0.890575	3
DA339.SG	V3	0.109415	3
DA339.SG	V1	1.00E-05	4
DA339.SG	V2	0.99997	4
DA339.SG	V3	1.00E-05	4
DA339.SG	V4	1.00E-05	4
DA339.SG	V1	1.00E-05	5
DA339.SG	V2	1.10E-05	5
DA339.SG	V3	0.999959	5
DA339.SG	V4	1.00E-05	5
DA339.SG	V5	1.00E-05	5
DA339.SG	V1	1.00E-05	6
DA339.SG	V2	0.99995	6
DA339.SG	V3	1.00E-05	6
DA339.SG	V4	1.00E-05	6
DA339.SG	V5	1.00E-05	6
DA339.SG	V6	1.00E-05	6
DA339.SG	V1	1.80E-05	7
DA339.SG	V2	1.00E-05	7
DA339.SG	V3	1.00E-05	7
DA339.SG	V4	1.00E-05	7
DA339.SG	V5	0.999932	7
DA339.SG	V6	1.00E-05	7
DA339.SG	V7	1.00E-05	7
DA339.SG	V1	1.00E-05	8
DA339.SG	V2	1.00E-05	8
DA339.SG	V3	1.00E-05	8
DA339.SG	V4	1.00E-05	8
DA339.SG	V5	1.00E-05	8
DA339.SG	V6	1.00E-05	8
DA339.SG	V7	0.99993	8
DA339.SG	V8	1.00E-05	8
DA339.SG	V1	1.00E-05	9
DA339.SG	V2	1.00E-05	9
DA339.SG	V3	1.00E-05	9
DA339.SG	V4	1.00E-05	9
DA339.SG	V5	0.99992	9
DA339.SG	V6	1.00E-05	9
DA339.SG	V7	1.00E-05	9
DA339.SG	V8	1.00E-05	9
DA339.SG	V9	1.00E-05	9
DA362.SG	V1	1	1
DA362.SG	V1	0.056863	2
DA362.SG	V2	0.943137	2
DA362.SG	V1	1.00E-05	3
DA362.SG	V2	0.914412	3
DA362.SG	V3	0.085578	3
DA362.SG	V1	1.00E-05	4
DA362.SG	V2	0.99997	4
DA362.SG	V3	1.00E-05	4
DA362.SG	V4	1.00E-05	4
DA362.SG	V1	1.00E-05	5
DA362.SG	V2	1.00E-05	5
DA362.SG	V3	0.99996	5
DA362.SG	V4	1.00E-05	5
DA362.SG	V5	1.00E-05	5
DA362.SG	V1	1.00E-05	6
DA362.SG	V2	0.99995	6
DA362.SG	V3	1.00E-05	6
DA362.SG	V4	1.00E-05	6
DA362.SG	V5	1.00E-05	6
DA362.SG	V6	1.00E-05	6
DA362.SG	V1	1.00E-05	7
DA362.SG	V2	1.00E-05	7
DA362.SG	V3	1.00E-05	7
DA362.SG	V4	1.00E-05	7
DA362.SG	V5	0.99994	7
DA362.SG	V6	1.00E-05	7
DA362.SG	V7	1.00E-05	7
DA362.SG	V1	1.00E-05	8
DA362.SG	V2	1.00E-05	8
DA362.SG	V3	1.00E-05	8
DA362.SG	V4	1.00E-05	8
DA362.SG	V5	1.00E-05	8
DA362.SG	V6	1.00E-05	8
DA362.SG	V7	0.99993	8
DA362.SG	V8	1.00E-05	8
DA362.SG	V1	1.00E-05	9
DA362.SG	V2	1.00E-05	9
DA362.SG	V3	1.30E-05	9
DA362.SG	V4	1.00E-05	9
DA362.SG	V5	0.999909	9
DA362.SG	V6	1.00E-05	9
DA362.SG	V7	1.80E-05	9
DA362.SG	V8	1.00E-05	9
DA362.SG	V9	1.00E-05	9
DA379_final.SG	V1	1	1
DA379_final.SG	V1	1.00E-05	2
DA379_final.SG	V2	0.99999	2
DA379_final.SG	V1	0.430537	3
DA379_final.SG	V2	0.569453	3
DA379_final.SG	V3	1.00E-05	3
DA379_final.SG	V1	0.868589	4
DA379_final.SG	V2	0.078184	4
DA379_final.SG	V3	1.00E-05	4
DA379_final.SG	V4	0.053217	4
DA379_final.SG	V1	0.026753	5
DA379_final.SG	V2	0.061548	5
DA379_final.SG	V3	0.036346	5
DA379_final.SG	V4	1.00E-05	5
DA379_final.SG	V5	0.875343	5
DA379_final.SG	V1	0.068033	6
DA379_final.SG	V2	0.049896	6
DA379_final.SG	V3	1.00E-05	6
DA379_final.SG	V4	1.00E-05	6
DA379_final.SG	V5	0.882041	6
DA379_final.SG	V6	1.00E-05	6
DA379_final.SG	V1	1.00E-05	7
DA379_final.SG	V2	1.00E-05	7
DA379_final.SG	V3	0.056223	7
DA379_final.SG	V4	0.881492	7
DA379_final.SG	V5	0.042973	7
DA379_final.SG	V6	0.019283	7
DA379_final.SG	V7	1.00E-05	7
DA379_final.SG	V1	1.00E-05	8
DA379_final.SG	V2	1.00E-05	8
DA379_final.SG	V3	0.879874	8
DA379_final.SG	V4	1.00E-05	8
DA379_final.SG	V5	1.00E-05	8
DA379_final.SG	V6	1.00E-05	8
DA379_final.SG	V7	0.009786	8
DA379_final.SG	V8	0.11029	8
DA379_final.SG	V1	1.00E-05	9
DA379_final.SG	V2	0.718003	9
DA379_final.SG	V3	1.00E-05	9
DA379_final.SG	V4	1.00E-05	9
DA379_final.SG	V5	0.014315	9
DA379_final.SG	V6	1.00E-05	9
DA379_final.SG	V7	1.00E-05	9
DA379_final.SG	V8	0.194699	9
DA379_final.SG	V9	0.072933	9
DA380_final.SG	V1	1	1
DA380_final.SG	V1	0.018255	2
DA380_final.SG	V2	0.981745	2
DA380_final.SG	V1	0.414033	3
DA380_final.SG	V2	0.585957	3
DA380_final.SG	V3	1.00E-05	3
DA380_final.SG	V1	0.83118	4
DA380_final.SG	V2	0.114041	4
DA380_final.SG	V3	0.005705	4
DA380_final.SG	V4	0.049074	4
DA380_final.SG	V1	0.024257	5
DA380_final.SG	V2	0.113447	5
DA380_final.SG	V3	0.025874	5
DA380_final.SG	V4	1.00E-05	5
DA380_final.SG	V5	0.836412	5
DA380_final.SG	V1	0.104446	6
DA380_final.SG	V2	0.035627	6
DA380_final.SG	V3	1.00E-05	6
DA380_final.SG	V4	1.00E-05	6
DA380_final.SG	V5	0.859897	6
DA380_final.SG	V6	1.00E-05	6
DA380_final.SG	V1	1.00E-05	7
DA380_final.SG	V2	1.00E-05	7
DA380_final.SG	V3	0.122913	7
DA380_final.SG	V4	0.862295	7
DA380_final.SG	V5	0.014752	7
DA380_final.SG	V6	1.00E-05	7
DA380_final.SG	V7	1.00E-05	7
DA380_final.SG	V1	1.00E-05	8
DA380_final.SG	V2	1.00E-05	8
DA380_final.SG	V3	0.852885	8
DA380_final.SG	V4	0.001334	8
DA380_final.SG	V5	0.058637	8
DA380_final.SG	V6	1.00E-05	8
DA380_final.SG	V7	1.00E-05	8
DA380_final.SG	V8	0.087104	8
DA380_final.SG	V1	1.00E-05	9
DA380_final.SG	V2	0.809556	9
DA380_final.SG	V3	1.00E-05	9
DA380_final.SG	V4	1.00E-05	9
DA380_final.SG	V5	0.004927	9
DA380_final.SG	V6	1.00E-05	9
DA380_final.SG	V7	1.00E-05	9
DA380_final.SG	V8	0.061638	9
DA380_final.SG	V9	0.123829	9
DA381_final.SG	V1	1	1
DA381_final.SG	V1	0.009932	2
DA381_final.SG	V2	0.990068	2
DA381_final.SG	V1	0.463501	3
DA381_final.SG	V2	0.536489	3
DA381_final.SG	V3	1.00E-05	3
DA381_final.SG	V1	0.880025	4
DA381_final.SG	V2	0.031256	4
DA381_final.SG	V3	1.00E-05	4
DA381_final.SG	V4	0.088709	4
DA381_final.SG	V1	0.067893	5
DA381_final.SG	V2	0.051633	5
DA381_final.SG	V3	1.00E-05	5
DA381_final.SG	V4	1.00E-05	5
DA381_final.SG	V5	0.880454	5
DA381_final.SG	V1	0.050313	6
DA381_final.SG	V2	1.00E-05	6
DA381_final.SG	V3	1.00E-05	6
DA381_final.SG	V4	1.00E-05	6
DA381_final.SG	V5	0.914816	6
DA381_final.SG	V6	0.034841	6
DA381_final.SG	V1	1.00E-05	7
DA381_final.SG	V2	0.035586	7
DA381_final.SG	V3	0.057637	7
DA381_final.SG	V4	0.906737	7
DA381_final.SG	V5	1.00E-05	7
DA381_final.SG	V6	1.00E-05	7
DA381_final.SG	V7	1.00E-05	7
DA381_final.SG	V1	0.022938	8
DA381_final.SG	V2	1.00E-05	8
DA381_final.SG	V3	0.891873	8
DA381_final.SG	V4	1.00E-05	8
DA381_final.SG	V5	1.00E-05	8
DA381_final.SG	V6	1.00E-05	8
DA381_final.SG	V7	1.00E-05	8
DA381_final.SG	V8	0.085139	8
DA381_final.SG	V1	1.00E-05	9
DA381_final.SG	V2	0.785377	9
DA381_final.SG	V3	1.00E-05	9
DA381_final.SG	V4	1.00E-05	9
DA381_final.SG	V5	1.00E-05	9
DA381_final.SG	V6	1.00E-05	9
DA381_final.SG	V7	1.00E-05	9
DA381_final.SG	V8	0.161757	9
DA381_final.SG	V9	0.052807	9
DA382_final.SG	V1	1	1
DA382_final.SG	V1	0.22829	2
DA382_final.SG	V2	0.77171	2
DA382_final.SG	V1	0.411602	3
DA382_final.SG	V2	0.42362	3
DA382_final.SG	V3	0.164777	3
DA382_final.SG	V1	0.366588	4
DA382_final.SG	V2	0.259272	4
DA382_final.SG	V3	0.072149	4
DA382_final.SG	V4	0.301991	4
DA382_final.SG	V1	0.266776	5
DA382_final.SG	V2	0.366185	5
DA382_final.SG	V3	0.038323	5
DA382_final.SG	V4	1.00E-05	5
DA382_final.SG	V5	0.328706	5
DA382_final.SG	V1	0.336269	6
DA382_final.SG	V2	0.045579	6
DA382_final.SG	V3	1.00E-05	6
DA382_final.SG	V4	0.007988	6
DA382_final.SG	V5	0.363202	6
DA382_final.SG	V6	0.246953	6
DA382_final.SG	V1	1.00E-05	7
DA382_final.SG	V2	0.119325	7
DA382_final.SG	V3	0.052567	7
DA382_final.SG	V4	0.35962	7
DA382_final.SG	V5	0.047376	7
DA382_final.SG	V6	0.421093	7
DA382_final.SG	V7	1.00E-05	7
DA382_final.SG	V1	0.128614	8
DA382_final.SG	V2	0.017801	8
DA382_final.SG	V3	0.315697	8
DA382_final.SG	V4	1.00E-05	8
DA382_final.SG	V5	1.00E-05	8
DA382_final.SG	V6	0.404907	8
DA382_final.SG	V7	1.00E-05	8
DA382_final.SG	V8	0.132951	8
DA382_final.SG	V1	1.00E-05	9
DA382_final.SG	V2	0.239879	9
DA382_final.SG	V3	0.039581	9
DA382_final.SG	V4	0.391642	9
DA382_final.SG	V5	0.013625	9
DA382_final.SG	V6	1.00E-05	9
DA382_final.SG	V7	0.09307	9
DA382_final.SG	V8	0.163742	9
DA382_final.SG	V9	0.058441	9
DA383_final.SG	V1	1	1
DA383_final.SG	V1	0.058696	2
DA383_final.SG	V2	0.941304	2
DA383_final.SG	V1	0.427136	3
DA383_final.SG	V2	0.555917	3
DA383_final.SG	V3	0.016947	3
DA383_final.SG	V1	0.720993	4
DA383_final.SG	V2	0.151172	4
DA383_final.SG	V3	0.012905	4
DA383_final.SG	V4	0.114929	4
DA383_final.SG	V1	0.087026	5
DA383_final.SG	V2	0.146772	5
DA383_final.SG	V3	0.041442	5
DA383_final.SG	V4	1.00E-05	5
DA383_final.SG	V5	0.72475	5
DA383_final.SG	V1	0.149727	6
DA383_final.SG	V2	0.049058	6
DA383_final.SG	V3	1.00E-05	6
DA383_final.SG	V4	1.00E-05	6
DA383_final.SG	V5	0.725679	6
DA383_final.SG	V6	0.075516	6
DA383_final.SG	V1	1.00E-05	7
DA383_final.SG	V2	0.087369	7
DA383_final.SG	V3	0.180046	7
DA383_final.SG	V4	0.719938	7
DA383_final.SG	V5	0.012617	7
DA383_final.SG	V6	1.00E-05	7
DA383_final.SG	V7	1.00E-05	7
DA383_final.SG	V1	0.078967	8
DA383_final.SG	V2	1.00E-05	8
DA383_final.SG	V3	0.688464	8
DA383_final.SG	V4	1.00E-05	8
DA383_final.SG	V5	0.050001	8
DA383_final.SG	V6	0.015665	8
DA383_final.SG	V7	1.00E-05	8
DA383_final.SG	V8	0.166874	8
DA383_final.SG	V1	1.00E-05	9
DA383_final.SG	V2	0.580086	9
DA383_final.SG	V3	1.00E-05	9
DA383_final.SG	V4	1.00E-05	9
DA383_final.SG	V5	1.00E-05	9
DA383_final.SG	V6	1.00E-05	9
DA383_final.SG	V7	1.00E-05	9
DA383_final.SG	V8	0.23679	9
DA383_final.SG	V9	0.183065	9
Darra.I.Kur_d	V1	1	1
Darra.I.Kur_d	V1	0.064144	2
Darra.I.Kur_d	V2	0.935856	2
Darra.I.Kur_d	V1	0.416328	3
Darra.I.Kur_d	V2	0.561955	3
Darra.I.Kur_d	V3	0.021717	3
Darra.I.Kur_d	V1	0.706648	4
Darra.I.Kur_d	V2	0.158621	4
Darra.I.Kur_d	V3	0.016658	4
Darra.I.Kur_d	V4	0.118072	4
Darra.I.Kur_d	V1	0.103104	5
Darra.I.Kur_d	V2	0.114493	5
Darra.I.Kur_d	V3	0.072055	5
Darra.I.Kur_d	V4	0.003891	5
Darra.I.Kur_d	V5	0.706458	5
Darra.I.Kur_d	V1	0.116182	6
Darra.I.Kur_d	V2	0.032623	6
Darra.I.Kur_d	V3	0.196737	6
Darra.I.Kur_d	V4	0.000718	6
Darra.I.Kur_d	V5	0.563196	6
Darra.I.Kur_d	V6	0.090544	6
Darra.I.Kur_d	V1	1.00E-05	7
Darra.I.Kur_d	V2	0.101194	7
Darra.I.Kur_d	V3	0.15288	7
Darra.I.Kur_d	V4	0.565049	7
Darra.I.Kur_d	V5	0.004325	7
Darra.I.Kur_d	V6	1.00E-05	7
Darra.I.Kur_d	V7	0.176533	7
Darra.I.Kur_d	V1	0.100061	8
Darra.I.Kur_d	V2	0.162466	8
Darra.I.Kur_d	V3	0.565401	8
Darra.I.Kur_d	V4	0.000725	8
Darra.I.Kur_d	V5	0.156608	8
Darra.I.Kur_d	V6	1.00E-05	8
Darra.I.Kur_d	V7	0.01472	8
Darra.I.Kur_d	V8	1.00E-05	8
Darra.I.Kur_d	V1	1.00E-05	9
Darra.I.Kur_d	V2	0.425752	9
Darra.I.Kur_d	V3	0.183505	9
Darra.I.Kur_d	V4	1.00E-05	9
Darra.I.Kur_d	V5	1.00E-05	9
Darra.I.Kur_d	V6	0.003907	9
Darra.I.Kur_d	V7	1.00E-05	9
Darra.I.Kur_d	V8	0.227614	9
Darra.I.Kur_d	V9	0.159181	9
EBA1.SG	V1	1	1
EBA1.SG	V1	0.20583	2
EBA1.SG	V2	0.79417	2
EBA1.SG	V1	1.00E-05	3
EBA1.SG	V2	0.780533	3
EBA1.SG	V3	0.219457	3
EBA1.SG	V1	1.00E-05	4
EBA1.SG	V2	0.99997	4
EBA1.SG	V3	1.00E-05	4
EBA1.SG	V4	1.00E-05	4
EBA1.SG	V1	1.00E-05	5
EBA1.SG	V2	0.475638	5
EBA1.SG	V3	0.524332	5
EBA1.SG	V4	1.00E-05	5
EBA1.SG	V5	1.00E-05	5
EBA1.SG	V1	0.482066	6
EBA1.SG	V2	0.517894	6
EBA1.SG	V3	1.00E-05	6
EBA1.SG	V4	1.00E-05	6
EBA1.SG	V5	1.00E-05	6
EBA1.SG	V6	1.00E-05	6
EBA1.SG	V1	1.00E-05	7
EBA1.SG	V2	1.00E-05	7
EBA1.SG	V3	0.649536	7
EBA1.SG	V4	1.40E-05	7
EBA1.SG	V5	0.35041	7
EBA1.SG	V6	1.00E-05	7
EBA1.SG	V7	1.00E-05	7
EBA1.SG	V1	1.00E-05	8
EBA1.SG	V2	1.00E-05	8
EBA1.SG	V3	1.00E-05	8
EBA1.SG	V4	1.00E-05	8
EBA1.SG	V5	0.512664	8
EBA1.SG	V6	1.00E-05	8
EBA1.SG	V7	0.246519	8
EBA1.SG	V8	0.240767	8
EBA1.SG	V1	1.00E-05	9
EBA1.SG	V2	1.00E-05	9
EBA1.SG	V3	1.00E-05	9
EBA1.SG	V4	1.00E-05	9
EBA1.SG	V5	0.327107	9
EBA1.SG	V6	1.00E-05	9
EBA1.SG	V7	1.00E-05	9
EBA1.SG	V8	1.00E-05	9
EBA1.SG	V9	0.672822	9
EBA2.SG	V1	1	1
EBA2.SG	V1	0.19809	2
EBA2.SG	V2	0.80191	2
EBA2.SG	V1	1.00E-05	3
EBA2.SG	V2	0.779548	3
EBA2.SG	V3	0.220442	3
EBA2.SG	V1	1.00E-05	4
EBA2.SG	V2	0.992653	4
EBA2.SG	V3	0.007327	4
EBA2.SG	V4	1.00E-05	4
EBA2.SG	V1	1.00E-05	5
EBA2.SG	V2	0.509772	5
EBA2.SG	V3	0.490198	5
EBA2.SG	V4	1.00E-05	5
EBA2.SG	V5	1.00E-05	5
EBA2.SG	V1	0.516524	6
EBA2.SG	V2	0.483436	6
EBA2.SG	V3	1.00E-05	6
EBA2.SG	V4	1.00E-05	6
EBA2.SG	V5	1.00E-05	6
EBA2.SG	V6	1.00E-05	6
EBA2.SG	V1	1.00E-05	7
EBA2.SG	V2	1.50E-05	7
EBA2.SG	V3	0.678365	7
EBA2.SG	V4	1.40E-05	7
EBA2.SG	V5	0.321576	7
EBA2.SG	V6	1.00E-05	7
EBA2.SG	V7	1.00E-05	7
EBA2.SG	V1	1.00E-05	8
EBA2.SG	V2	1.00E-05	8
EBA2.SG	V3	1.00E-05	8
EBA2.SG	V4	1.00E-05	8
EBA2.SG	V5	0.581729	8
EBA2.SG	V6	1.00E-05	8
EBA2.SG	V7	0.263921	8
EBA2.SG	V8	0.1543	8
EBA2.SG	V1	1.00E-05	9
EBA2.SG	V2	1.00E-05	9
EBA2.SG	V3	1.00E-05	9
EBA2.SG	V4	1.00E-05	9
EBA2.SG	V5	0.292956	9
EBA2.SG	V6	1.00E-05	9
EBA2.SG	V7	1.00E-05	9
EBA2.SG	V8	1.00E-05	9
EBA2.SG	V9	0.706974	9
I0018	V1	1	1
I0018	V1	0.399558	2
I0018	V2	0.600442	2
I0018	V1	0.843399	3
I0018	V2	1.00E-05	3
I0018	V3	0.156591	3
I0018	V1	1.00E-05	4
I0018	V2	1.00E-05	4
I0018	V3	0.034765	4
I0018	V4	0.965215	4
I0018	V1	0.962157	5
I0018	V2	1.00E-05	5
I0018	V3	1.00E-05	5
I0018	V4	0.037813	5
I0018	V5	1.00E-05	5
I0018	V1	1.00E-05	6
I0018	V2	1.00E-05	6
I0018	V3	1.00E-05	6
I0018	V4	0.03619	6
I0018	V5	1.00E-05	6
I0018	V6	0.96377	6
I0018	V1	0.035845	7
I0018	V2	0.964105	7
I0018	V3	1.00E-05	7
I0018	V4	1.00E-05	7
I0018	V5	1.00E-05	7
I0018	V6	1.00E-05	7
I0018	V7	1.00E-05	7
I0018	V1	0.963954	8
I0018	V2	1.00E-05	8
I0018	V3	1.00E-05	8
I0018	V4	0.035986	8
I0018	V5	1.00E-05	8
I0018	V6	1.00E-05	8
I0018	V7	1.00E-05	8
I0018	V8	1.00E-05	8
I0018	V1	0.96909	9
I0018	V2	1.00E-05	9
I0018	V3	1.00E-05	9
I0018	V4	1.00E-05	9
I0018	V5	1.00E-05	9
I0018	V6	0.03084	9
I0018	V7	1.00E-05	9
I0018	V8	1.00E-05	9
I0018	V9	1.00E-05	9
I0022	V1	1	1
I0022	V1	0.379549	2
I0022	V2	0.620451	2
I0022	V1	0.862828	3
I0022	V2	1.00E-05	3
I0022	V3	0.137162	3
I0022	V1	1.00E-05	4
I0022	V2	1.00E-05	4
I0022	V3	0.01982	4
I0022	V4	0.98016	4
I0022	V1	0.976853	5
I0022	V2	1.00E-05	5
I0022	V3	1.00E-05	5
I0022	V4	0.023117	5
I0022	V5	1.00E-05	5
I0022	V1	1.00E-05	6
I0022	V2	1.00E-05	6
I0022	V3	1.00E-05	6
I0022	V4	0.020991	6
I0022	V5	1.00E-05	6
I0022	V6	0.978969	6
I0022	V1	0.021439	7
I0022	V2	0.978511	7
I0022	V3	1.00E-05	7
I0022	V4	1.00E-05	7
I0022	V5	1.00E-05	7
I0022	V6	1.00E-05	7
I0022	V7	1.00E-05	7
I0022	V1	0.978431	8
I0022	V2	1.00E-05	8
I0022	V3	1.00E-05	8
I0022	V4	0.021509	8
I0022	V5	1.00E-05	8
I0022	V6	1.00E-05	8
I0022	V7	1.00E-05	8
I0022	V8	1.00E-05	8
I0022	V1	0.981528	9
I0022	V2	1.00E-05	9
I0022	V3	1.00E-05	9
I0022	V4	1.00E-05	9
I0022	V5	1.00E-05	9
I0022	V6	0.018402	9
I0022	V7	1.00E-05	9
I0022	V8	1.00E-05	9
I0022	V9	1.00E-05	9
I0025	V1	1	1
I0025	V1	0.422828	2
I0025	V2	0.577172	2
I0025	V1	0.827493	3
I0025	V2	1.00E-05	3
I0025	V3	0.172497	3
I0025	V1	1.00E-05	4
I0025	V2	1.00E-05	4
I0025	V3	0.057064	4
I0025	V4	0.942916	4
I0025	V1	0.941396	5
I0025	V2	1.00E-05	5
