Sample_ID	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10
hungary20	-0.0127	0.0251	-0.0005	-0.0038	-0.0034	0.0065	0.0001	-0.0012	0.0004	0.0068
lithuania1	-0.0125	0.0418	0.0069	0.0023	-0.0121	0.0296	-0.0045	0.0194	-0.0053	0.0048
lithuania8	-0.0125	0.0426	0.011	-0.0013	-0.0103	0.0398	0.0012	0.0162	-0.0041	-0.0023
Egypt10	-0.0099	-0.0554	-0.0499	-0.0114	-0.0271	0.0322	0.0001	0.0031	-0.0088	-0.0099
iran16	-0.0073	-0.0298	0.0334	0.0129	0.0058	-0.003	-0.0022	0.0036	-0.0032	-0.004
Lebanon2	-0.011	-0.039	-0.0078	-0.0006	-0.0011	-0.0038	-0.006	-0.0036	-0.0053	-0.009
saudi1424	-0.0118	-0.0595	-0.0479	-0.0109	-0.0303	0.0456	-0.0176	0.0089	-0.0208	-0.0239
SaudiA9	-0.0112	-0.0492	-0.0166	0.0048	-0.0138	0.0287	-0.002	0.0085	0.0058	-0.0145
Jordan307	-0.0096	-0.0446	-0.0435	-0.0093	-0.0439	0.0465	-0.0142	-0.013	0.0014	-0.0184
BulgarianH2	-0.0132	0.0044	-0.0012	0.0024	0.0032	-0.0035	-0.0011	0.0051	-0.0005	0.0078
hungary2	-0.0118	0.0237	0.0036	0.0011	-0.0082	0.0065	0.0049	0.0067	-0.0001	0.0042
lithuania2	-0.0135	0.0437	0.0137	0.0002	-0.0098	0.0385	-0.0027	0.0133	-0.0106	0.0124
Egypt3	-0.0081	-0.0576	-0.0555	-0.0192	-0.0342	0.0447	-0.0106	0.0095	-0.0202	-0.0129
Egypt11	-0.0088	-0.0557	-0.0553	-0.0226	-0.0329	0.0479	-0.0095	0.0082	-0.0161	-0.0147
iran17	-0.0066	-0.0311	0.033	0.0128	0.0017	0.0177	0.0032	-0.0034	0.0006	-0.0132
syria6	-0.0091	-0.0538	-0.0248	-0.0111	-0.0488	0.0807	-0.1661	-0.0384	0.0243	-0.0481
Lebanon3	-0.0121	-0.0378	-0.0142	-0.0058	0.0026	0.0135	-0.0056	0.0086	-0.0102	-0.0005
saudi1436	-0.0059	-0.0404	-0.0079	-0.0019	-0.0166	0.024	-0.0033	-0.0023	-0.0075	-0.0084
Jordan444	-0.0011	-0.1131	-0.1362	-0.0651	-0.1064	0.156	-0.02	0.0057	-0.0399	-0.0306
Jordan503	-0.0089	-0.0434	-0.0106	0.002	-0.0204	0.0284	-0.0003	-0.0038	-0.0056	-0.0236
Yemen9	-0.0095	-0.0459	-0.0234	-0.0066	-0.0172	0.0225	-0.0106	0.0017	-0.004	-0.0034
BulgarianF2	-0.0131	0.0114	-0.0015	0.004	-0.0013	0.0014	0.0001	0.0178	0.0007	0.0089
HungarianD1	-0.0126	0.0163	0.0015	0.004	-0.0009	0.005	-0.0044	0.0068	-0.0022	0.0088
LithuanianD1	-0.0135	0.0403	0.006	0.0005	-0.0067	0.0332	0.0034	0.018	-0.0141	0.0075
Egypt1	-0.0079	-0.063	-0.0548	-0.0186	-0.0297	0.0391	-0.0132	0.0032	-0.0167	-0.0084
Egypt12	-0.0088	-0.0556	-0.0545	-0.0205	-0.0308	0.0402	-0.0178	0.0016	-0.0158	-0.0065
syria7	-0.0095	-0.054	-0.0307	-0.0087	-0.0445	0.0858	-0.1824	-0.0671	0.0454	-0.0584
Lebanon4	-0.0102	-0.0549	-0.0492	-0.019	-0.0384	0.0533	-0.0316	0.022	-0.0099	-0.0288
SaudiA1	-0.0105	-0.061	-0.0546	-0.0131	-0.0277	0.0458	-0.0096	0.0132	-0.0198	-0.0431
Jordan646	-0.0093	-0.0476	-0.0309	-0.0055	-0.0249	0.0321	-0.0024	0.0039	-0.0161	-0.0269
Jordan384	-0.01	-0.0518	-0.0425	-0.0168	-0.0322	0.0473	0.0048	0.0527	-0.0729	-0.055
Yemen10	-0.0107	-0.0514	-0.0274	-0.0056	-0.017	0.0198	-0.0109	0.0018	-0.0042	-0.0053
bal102	-0.0067	-0.0099	0.0399	0.0218	0.0067	-0.0051	0.0016	0.0149	0.0159	-0.0081
bal64	-0.0041	-0.0119	0.0397	0.0183	0.004	-0.0096	-0.0049	0.0108	0.0146	-0.0018
mg43	-0.0111	-0.0244	0.0457	0.0243	0.0197	-0.0122	0.0041	0.0152	0.0023	-0.0042
NorthOssetia19	-0.0063	-0.0115	0.0463	0.02	0.0143	0.0014	0.0019	0.0179	0.0081	-0.001
ch126	-0.0089	-0.0116	0.0478	0.0174	0.0106	0.0008	0.0036	0.0093	0.0076	-0.0083
abh27	-0.011	-0.0224	0.0445	0.0263	0.0206	-0.0128	0.0018	0.0162	0.0143	-0.0052
armenia176	-0.0121	-0.03	0.0193	0.0148	0.0109	-0.013	0.0004	0.012	0.004	-0.0011
lez38	-0.0089	-0.0153	0.0514	0.0089	0.0125	0.0223	0.0024	0.0139	0.0051	-0.0189
nogay42	0.0025	-0.0032	0.0249	0.0113	-0.0052	0.0036	-0.0007	0.006	0.0066	0.0014
bal124	-0.0076	-0.0122	0.0415	0.0194	0.0061	-0.0028	0.0016	0.009	0.0103	0.004
bal97	-0.0052	-0.0154	0.0427	0.0166	0.0053	-0.0021	-0.0002	0.0101	0.0079	-0.0032
mg47	-0.0115	-0.0269	0.0421	0.0259	0.0097	-0.0168	0.005	0.0109	0.0136	-0.0006
NorthOssetia2	-0.0066	-0.0149	0.0445	0.0236	0.003	-0.0056	0.0038	0.0163	0.0136	-0.0014
ch16	-0.0088	-0.012	0.0433	0.0212	0.0045	-0.001	0.0017	0.0128	0.0077	-0.0018
abh107	-0.0102	-0.0244	0.0451	0.0236	0.0186	-0.0103	0.0066	0.0206	0.0152	-0.0019
abh41	-0.0101	-0.0231	0.056	0.0264	0.0176	-0.0098	0.0023	0.0402	0.0247	-0.0154
armenia191	-0.0121	-0.0278	0.0264	0.0131	0.0152	-0.0147	0.0003	0.0045	-0.0024	-0.0008
lez40	-0.0097	-0.0097	0.0489	0.019	0.0105	0.0099	0.003	0.0132	0.0061	-0.0041
kumyks44	-0.0068	-0.0143	0.0375	0.0205	0.0036	0.0027	0.0034	0.0108	0.0097	-0.0049
nogay35	0.0077	-0.0006	0.0251	0.0119	-0.0103	-0.004	0.0014	0.0076	0.0042	0.0015
nogay34	0.0019	-0.0068	0.0301	0.0094	-0.0018	-0.0044	0.0002	0.0045	0.005	0.0021
bal136	-0.0065	-0.0111	0.0415	0.0169	0.0103	-0.0056	0.0046	0.0146	0.0094	0.0025
mg22	-0.0117	-0.025	0.0414	0.0208	0.0257	-0.0113	0.0024	0.0145	0.0205	-0.0053
mg49	-0.0123	-0.0281	0.043	0.0256	0.0213	-0.0134	0.0045	0.017	0.0131	-0.0028
NorthOssetia3	-0.0051	-0.0099	0.0398	0.022	0.0029	-0.0051	0.0048	0.016	0.015	-0.0016
ch174	-0.0097	-0.0084	0.0452	0.018	0.0063	-0.0016	-0.0002	0.011	0.0139	-0.0031
abh119	-0.0104	-0.025	0.0458	0.0228	0.0163	-0.0121	0.0023	0.0108	0.0187	-0.003
armenia86	-0.0125	-0.0275	0.022	0.0108	0.0142	-0.0104	0.0015	0.0112	0.0053	-0.0018
armenia279	-0.0123	-0.0349	0.016	0.0146	0.0099	-0.012	0.0006	0.0065	0.0049	-0.005
lez42	0.0143	-0.3111	-0.4111	-0.5914	-0.3985	0.5596	-0.1695	0.1828	-0.1288	-0.3418
kumyks92	-0.0079	-0.0155	0.0193	-0.0293	-0.0096	0.0126	-0.0074	0.0199	0.0057	-0.0147
nogay24	0.0078	-0.0034	0.0284	0.011	-0.0056	0.0011	-0.0012	0.0091	0.0054	-0.0033
kalmyk11	0.0447	0.0049	0.0192	0.0111	-0.0451	-0.0076	-0.0009	0.0006	0.0047	0.007
bal22	-0.0063	-0.013	0.0393	0.022	0.0098	-0.011	0.0008	0.0127	0.0084	0.0025
mg23	-0.0119	-0.0258	0.0427	0.0219	0.022	-0.0151	-0.0002	0.0176	0.0166	-0.0054
mg62	-0.0127	-0.0288	0.0441	0.025	0.0222	-0.0133	-0.0003	0.017	0.0081	-0.0003
NorthOssetia5	-0.0067	-0.0144	0.0439	0.0181	0.0031	-0.0065	0.0003	0.0093	0.0097	0.0008
ch179	-0.0094	-0.0132	0.0514	0.0207	0.0101	0.0052	0.0029	0.0143	0.0086	-0.0094
abh122	-0.0103	-0.0218	0.0405	0.0223	0.0194	-0.0098	0.0034	0.017	0.0158	-0.0039
armenia91	-0.0115	-0.0331	0.0206	0.0114	0.0125	-0.0176	0.0031	0.0055	0.0076	-0.001
armenia293	-0.0115	-0.0311	0.0292	0.0135	0.0167	-0.0082	-0.0028	0.0144	0.0126	-0.0086
lez49	-0.01	-0.0098	0.0464	0.0148	0.0071	0.0033	0.0068	0.005	0.0045	-0.0055
kumyks93	-0.007	-0.0125	0.0394	0.0174	0.0075	-0.0027	-0.0004	0.0122	0.0131	-0.0025
nogay25	0.0126	0.0014	0.0222	0.0122	-0.0149	-0.0073	-0.0024	0.0061	0.0021	0.0023
kalmyk32	0.0446	0.0057	0.0189	0.0094	-0.0425	-0.006	-0.0013	0.0014	0.0011	0.0054
bal41	-0.0061	-0.0125	0.0387	0.0198	0.0059	-0.0045	0.0046	0.0177	0.0164	-0.0016
mg27	-0.0111	-0.0291	0.0455	0.0214	0.0193	-0.0189	0.0026	0.0143	0.0125	-0.0003
NorthOssetia11	-0.0059	-0.011	0.0365	0.0163	0.0089	-0.0055	0.0015	0.0183	0.0118	0.001
NorthOssetia8	-0.0059	-0.0135	0.0422	0.0199	0.0024	-0.0066	0.0049	0.016	0.0122	-0.0056
ch193	-0.0096	-0.0148	0.0483	0.019	0.0075	0.0058	-0.0007	0.0137	0.0043	-0.0025
abh133	-0.0108	-0.0246	0.0526	0.0264	0.0231	-0.0096	0.004	0.0203	0.0172	-0.0074
armenia102	-0.0112	-0.0269	0.0236	0.0143	0.0092	-0.011	0.0057	0.0066	0.0066	-0.0057
lez31	-0.0089	-0.0093	0.0448	0.0195	0.0043	0.0038	-0.0001	0.0095	0.0118	-0.0029
lez7	-0.0095	-0.0124	0.0444	0.0158	0.0083	0.0077	-0.0024	0.0062	0.0039	-0.0048
kumyks98	-0.009	-0.0126	0.0416	0.0213	0.0012	0.0023	0.0022	0.0167	0.004	-0.003
nogay33	0.0048	-0.0002	0.0224	0.0084	-0.0089	-0.0009	-0.0036	0.0064	0.0062	0.0041
kalmyk9	0.0431	0.0058	0.0125	0.0071	-0.0401	-0.0055	0.0033	0.0031	0.0005	0.0076
bal42	-0.0053	-0.0116	0.0374	0.0201	-0.0005	-0.01	0.0051	0.0097	0.0147	-0.0016
mg31	-0.0127	-0.0258	0.0418	0.0254	0.0171	-0.0151	0.0014	0.0165	0.0197	-0.0134
NorthOssetia12	-0.0065	-0.0137	0.0459	0.0228	0.0075	-0.0073	-0.0013	0.0141	0.021	0.0031
NorthOssetia9	-0.0065	-0.012	0.0414	0.0189	0.008	-0.0095	0.0085	0.0144	0.0184	0.0003
ch21	-0.0083	-0.0094	0.0481	0.0222	0.0083	-0.0016	0.0048	0.0158	0.0082	-0.0082
abh147	-0.0115	-0.0243	0.0482	0.0248	0.0199	-0.0077	-0.0002	0.0174	0.0141	-0.0009
armenia106	-0.0114	-0.0276	0.0248	0.014	0.0142	-0.0168	-0.001	0.011	0.0048	-0.0032
lez33	-0.0105	-0.0088	0.0464	0.0156	0.0073	0.0112	-0.0029	0.0079	0.0028	-0.0022
lez9	-0.0092	-0.0089	0.0434	0.0183	0.0114	0.0076	0.0011	0.0138	0.0058	-0.0045
kumyks90	-0.0083	-0.0075	0.0391	0.0172	0.0031	-0.0022	0.0021	0.013	0.0008	0.0001
nogay44	0.0043	-0.0069	0.028	0.0137	-0.006	-0.0023	0.0024	0.0101	0.0062	-0.001
kalmyk14	0.0466	0.006	0.0119	0.0119	-0.0433	-0.0089	-0.0001	-0.0011	-0.002	0.0068
bal45	-0.0074	-0.0128	0.0453	0.0189	0.0092	-0.0027	0.0041	0.0125	0.0127	-0.0023
mg34	-0.0121	-0.0261	0.0441	0.0258	0.0204	-0.0157	0.0042	0.0178	0.0172	-0.0019
NorthOssetia14	-0.0063	-0.0108	0.0393	0.0211	0.0073	-0.0093	0.001	0.0129	0.0184	0.0023
ch3	-0.0094	-0.0129	0.048	0.0159	0.0024	0.0103	0.0003	0.0202	0.0044	-0.01
abh154	-0.0112	-0.0276	0.0459	0.0186	0.0173	-0.0126	0.0069	0.0137	0.0133	-0.0017
armenia139	-0.0125	-0.0332	0.0173	0.008	0.0103	-0.0112	0.0022	0.0028	0.006	-0.0031
lez36	-0.0094	-0.0123	0.0471	0.0177	0.0047	0.0097	0.0017	0.01	0.0028	-0.0116
kumyks40	-0.0114	-0.018	0.0337	0.0144	0.0146	-0.006	0.0006	0.0063	0.0125	0.0018
kumyks94	-0.0063	-0.0138	0.0381	0.0146	0.0064	0.0083	0.0034	0.0089	0.0033	-0.0039
nogay45	0.0029	0.0011	0.0235	0.0112	-0.011	0.0012	0.0002	0.0112	0.002	0.0031
kalmyk67	0.0452	0.0081	0.0147	0.011	-0.0464	-0.0122	0.0014	0.004	-0.0006	0.0056
bal50	-0.0082	-0.0101	0.0387	0.0226	0.0073	-0.01	0.0023	0.0199	0.0085	-0.0038
mg40	-0.012	-0.0273	0.0457	0.0233	0.0238	-0.0083	0.0055	0.0173	0.0162	0.0023
NorthOssetia17	-0.0073	-0.0176	0.044	0.0205	0.0063	-0.0113	0.003	0.0146	0.0094	-0.0056
ch113	-0.0087	-0.0113	0.0462	0.02	0.009	-0.0018	0.0044	0.0139	0.0091	-0.0064
ch31	-0.0102	-0.0096	0.0433	0.0182	0.0098	-0.002	0.0035	0.0082	0.0046	-0.0059
abh24	-0.0107	-0.0305	0.0425	0.0201	0.0178	-0.007	-0.012	0.0201	0.0102	0.0015
armenia162	-0.0123	-0.0318	0.0259	0.0151	0.018	-0.0124	0.0054	0.009	0.0082	-0.0115
lez37	-0.0095	-0.0118	0.0474	0.0166	0.0057	0.0084	0.0043	0.0086	0.0053	-0.0051
kumyks41	-0.0067	-0.0094	0.0424	0.0161	0.002	-0.0021	0.0007	0.0105	0.0031	-0.0066
kumyks97	-0.0073	-0.0089	0.0327	0.0153	-0.0036	-0.0042	-0.0022	0.0045	0.0052	-0.0005
nogay46	0.0057	-0.0037	0.0241	0.0123	-0.0081	-0.0043	-0.0007	0.0057	0.0072	0.0032
kalmyk13	0.0459	0.0068	0.0163	0.012	-0.0509	-0.0144	0.0002	0.0021	0.0004	0.0083
kalmyk39	0.0475	0.0064	0.0144	0.0104	-0.0549	-0.0109	0.0018	0.0013	0.0044	0.0086
altai363p	0.0408	0.0069	0.0164	0.01	-0.0461	-0.0096	-0.0012	-0.0046	0.0051	0.0072
Tuvinians86	0.0456	0.0075	0.0191	0.0117	-0.0498	-0.0104	0.0012	0.0021	-0.0035	0.0096
Dolgan1708	0.0511	0.0101	0.0172	0.0164	-0.0619	-0.0119	-0.0023	0.0088	0.0061	0.0131
Selkup38	0.0319	0.0228	0.0278	0.0142	-0.0498	0.0062	0	0.0078	-0.0025	0.0076
bel43s	-0.0123	0.0369	0.0124	0.0026	-0.0111	0.0317	-0.0069	0.0143	-0.0105	0.011
UkrBel618	-0.0125	0.0348	0.0112	0.0054	-0.0047	0.0293	0.0013	0.0152	-0.0068	0.0048
UkrLv240	-0.0133	0.0263	0.0098	0.0052	-0.01	0.0314	0.0043	0.0305	0.0005	-0.023
Est393	-0.0111	0.0427	0.0098	0.0021	-0.011	0.028	-0.0055	0.015	-0.0069	0.0053
Mordovians27	-0.0067	0.0331	0.0196	0.0042	-0.0162	0.0273	0.0032	0.0123	-0.0127	0.0034
Chuvash33	0.0036	0.0247	0.0181	0.0081	-0.0196	0.0141	-0.0022	0.0123	-0.0035	0.0042
usb24	0.019	0.0009	0.0237	0.0058	-0.0204	0.0033	0.0002	-0.0018	0.0029	0.0027
kalmyk55	0.0467	0.0071	0.0131	0.0098	-0.0475	-0.0105	0.0004	0.0021	0.0017	0.003
altai380k	0.0388	0.0112	0.0206	0.0075	-0.0463	-0.0078	0.0006	0.0031	0.0016	0.0054
Tuvinians111	0.0439	0.0089	0.0202	0.0119	-0.0507	-0.0111	0.0017	0.0012	0.0022	0.0067
Dolgan3185	0.0492	0.011	0.0184	0.0123	-0.0535	-0.0104	-0.0017	0.003	0.0035	0.0099
Selkup83	0.0402	0.0174	0.0252	0.0123	-0.0611	-0.0013	-0.0006	0.0069	-0.001	0.0092
bel30s	-0.0125	0.036	0.01	0.0013	-0.0134	0.0264	-0.0072	0.0085	-0.0129	0.009
UkrBel620	-0.0122	0.0316	0.0064	0.0031	-0.0114	0.0191	-0.0019	0.0181	-0.0102	0.0115
Est375	-0.0118	0.0427	0.0099	0.0024	-0.011	0.0351	-0.0061	0.0141	-0.0092	0.0067
Est380	-0.01	0.0432	0.0091	-0.0007	-0.0214	0.0253	-0.0064	0.0043	-0.0041	0.0074
Mordovians28	-0.0073	0.0349	0.0171	-0.0007	-0.0155	0.0258	0.0004	0.0078	-0.0063	0.0057
Chuvash37	0.0052	0.0243	0.0171	0.0059	-0.0218	0.0159	-0.0034	0.0078	-0.0027	0.0027
usb25	0.0223	0.0005	0.0183	0.0092	-0.0284	0.0024	0.0008	0.0085	0.0002	-0.0042
kalmyk22	0.0458	0.0054	0.0157	0.0114	-0.0471	-0.011	0	0.0012	0.002	0.0034
altai280p	0.0398	0.007	0.0188	0.0092	-0.048	-0.0099	-0.0032	0.0014	0.0019	0.0057
Tuvinians66	0.0479	0.0084	0.019	0.0124	-0.0537	-0.0146	-0.0015	0.0012	0.0032	0.0097
Dolgan3865	0.0423	0.0028	0.0123	-0.0208	-0.0643	0.0085	-0.0049	0.024	-0.0063	0.0018
Selkup87	0.045	0.0125	0.0244	0.0104	-0.0619	0.0004	-0.0018	0.0102	-0.0013	0.0086
bel72c	-0.0115	0.0334	0.0118	0.0019	-0.0118	0.0253	-0.0053	0.0117	-0.0052	0.0098
UkrBel622	-0.0114	0.0308	0.0124	0.0051	-0.0072	0.026	0.001	0.0127	-0.006	0.0032
Est391	-0.0113	0.0443	0.0136	-0.001	-0.0121	0.034	-0.0079	0.008	-0.0093	0.0022
Est377	-0.0115	0.0451	0.014	0.0002	-0.0138	0.0403	-0.0062	0.0137	-0.0147	0.0073
Mordovians30	-0.0069	0.0312	0.0242	0.0056	-0.0188	0.0275	0.0004	0.0162	-0.0129	0.003
Chuvash13	0.005	0.0237	0.0211	0.0039	-0.0234	0.0123	-0.0039	0.0039	-0.0051	0.0044
usb35	0.0191	0	0.0234	0.0079	-0.0232	-0.003	-0.0004	0.007	0.0036	-0.0033
kalmyk44	0.0452	0.0062	0.0163	0.0133	-0.0454	-0.0124	-0.0044	-0.0002	0.0031	0.006
Tuvinians64	0.0437	0.0089	0.0227	0.0111	-0.0575	-0.0081	0.0016	0.0045	0.003	0.0095
Selkup220	0.0245	0.0231	0.0242	0.0077	-0.0411	0.0069	-0.0006	0.0044	0.0033	0.0068
Selkup121	0.033	0.0216	0.0299	0.0114	-0.0492	0.0064	-0.0001	-0.0037	-0.0014	0.0072
bel93c	-0.0117	0.0379	0.0104	-0.0018	-0.008	0.0333	-0.003	0.0127	-0.0153	0.0047
UkrBel733	-0.0123	0.0337	0.0123	0.003	-0.0089	0.0232	-0.0026	0.0117	-0.0099	0.0002
Est372	-0.0108	0.0439	0.0107	-0.0015	-0.0123	0.033	-0.0032	0.0078	-0.0117	0.0047
Mordovians4	-0.0074	0.0329	0.0144	0.0031	-0.022	0.032	-0.0016	0.0114	-0.0109	0.0075
Mordovians31	-0.0079	0.0341	0.0186	0.0063	-0.0131	0.026	0.0007	0.0221	-0.0046	0.0056
Chuvash20	0.0035	0.0242	0.0152	0.0022	-0.0209	0.0128	-0.0007	0.0066	-0.0002	0.01
usb40	0.0267	0.004	0.0192	0.011	-0.0263	-0.0074	-0.0001	0.0022	-0.0004	0.0041
altai431k	0.0373	0.0076	0.0225	0.0114	-0.0382	-0.0052	0.0001	0.0005	-0.001	0.0073
Tuvinians51	0.0472	0.009	0.021	0.0108	-0.0515	-0.0105	-0.0023	0.004	0.001	0.005
Tuvinians67	0.0443	0.0107	0.0203	0.0159	-0.0545	-0.0035	-0.0002	0.0086	0.0037	0.0034
Selkup105	0.0117	0.0256	0.0175	0.004	-0.029	0.0055	-0.0009	0.0049	-0.0045	0.0064
Selkup82	0.0313	0.0229	0.0276	0.01	-0.0504	0.0066	0.0021	0.008	-0.0036	0.0101
bel110c	-0.0119	0.0347	0.01	0.0021	-0.0106	0.0342	-0.0026	0.0156	-0.0093	0.0058
UkrBel736	-0.011	0.0298	0.0145	-0.0011	-0.009	0.0268	0.0014	0.0141	-0.0128	0.0056
Est358	-0.0116	0.0422	0.0091	0.0003	-0.0062	0.0287	-0.0031	0.0129	-0.0027	0.0046
Mordovians17	-0.0084	0.0346	0.0187	0.0019	-0.0169	0.0291	-0.0033	0.011	-0.0116	0.0049
Mordovians1	-0.0081	0.0319	0.0207	0.007	-0.0122	0.0231	0.0012	0.0132	-0.0078	0.0051
Chuvash22	0.0054	0.0228	0.0206	0.0059	-0.0173	0.0127	0	0.0085	-0.0033	0.0041
usb6	0.0188	-0.0033	0.0276	0.0086	-0.0212	0.005	-0.0035	0.0061	-0.0004	-0.0043
altai283p	0.0393	0.01	0.0182	0.0088	-0.0449	-0.0071	-0.0007	0.0011	0.003	0.0052
Tuvinians56	0.048	0.0075	0.0184	0.0134	-0.0513	-0.014	0.0001	0.0034	0.0003	0.0102
Tuvinians54	0.0466	0.0093	0.0147	0.0096	-0.0496	-0.0087	0.0006	-0.0001	0.001	0.0099
Selkup4	0.0294	0.0229	0.0296	0.0096	-0.0459	0.0074	0.0014	0.0043	-0.0006	0.0056
bel8s	-0.0117	0.0314	0.008	0.0037	-0.015	0.0261	0.0008	0.0171	-0.0064	0.0087
belarusian23vp	-0.0115	0.0335	0.015	0.0037	-0.0161	0.0262	0.0003	0.0137	-0.0068	0.0046
Est400	-0.0117	0.0373	0.0127	-0.0014	-0.0134	0.031	0.002	0.0123	-0.0104	0.0023
Mordovians22	-0.0078	0.0348	0.0188	0.0033	-0.0171	0.0299	0.0043	0.0162	-0.008	0.009
Chuvash26	0.0025	0.0235	0.0188	0.0065	-0.0203	0.0153	-0.0008	0.0072	-0.0041	0.0069
Chuvash24	0.0046	0.0261	0.0169	0.007	-0.0203	0.0097	0.001	0.0105	-0.005	0.0006
usb64	0.0098	-0.0054	0.0296	0.0093	-0.0116	0.0014	0.0024	0.0026	-0.0041	-0.0034
altai419A	0.0366	0.0072	0.0211	0.0102	-0.04	-0.0068	-0.0013	0.0023	-0.0013	0.008
Tuvinians61	0.0469	0.0049	0.0208	0.0144	-0.0501	-0.0071	0.0014	0.0038	0.006	0.0009
Dolgan3875	0.0445	0.0093	0.0202	0.0089	-0.0543	-0.0021	-0.0044	0.0148	-0.0009	0.0046
Selkup21	0.0259	0.024	0.0272	0.0063	-0.0433	0.0099	0.0006	0.0007	-0.0002	0.0051
bel23s	-0.0118	0.0392	0.0093	0.0006	-0.0082	0.0318	-0.0081	0.0157	-0.0058	0.0051
belarusian47zp	-0.0123	0.0355	0.0091	0.003	-0.0089	0.0236	-0.002	0.0095	-0.0013	0.0041
UkrLv228	-0.0113	0.0287	0.0108	0.0025	-0.0081	0.0198	-0.006	0.0056	-0.0063	0.0042
Est397	-0.011	0.04	0.0094	-0.002	-0.0112	0.0277	-0.0033	0.0113	-0.0053	0.0038
Mordovians32	-0.0065	0.035	0.0183	0.0014	-0.0129	0.0287	-0.0003	0.0102	-0.0075	0.0085
Chuvash29	0.0044	0.0264	0.0173	0.0058	-0.0214	0.0118	0.0007	0.0066	-0.0058	0.0054
Chuvash25	0.002	0.0299	0.0171	0.0055	-0.0189	0.0152	-0.0005	0.012	-0.0021	0.0069
usb72	0.0094	-0.0083	0.0222	0.0048	-0.0164	0.0057	-0.0011	0.0034	-0.0029	-0.0026
altai409k	0.0399	0.0087	0.0207	0.0118	-0.0441	-0.0046	0.0017	0.006	0.0063	-0.0028
Tuvinians85	0.0442	0.0084	0.0223	0.0127	-0.0546	-0.0048	-0.0031	0.0044	-0.0007	0.0021
Dolgan3857	0.0405	0.0091	0.0167	0.0054	-0.0552	-0.0049	-0.003	0.0102	-0.0012	0.003
Selkup4a	0.0379	0.0175	0.0287	0.0115	-0.0563	0.0036	-0.0025	0.0039	-0.002	0.008
bel82s	-0.0127	0.0352	0.0085	0.0015	-0.0115	0.0259	-0.0012	0.0168	-0.0177	0.0056
UkrBel614	-0.0117	0.034	0.0165	0.0026	-0.0151	0.0397	-0.0019	0.0142	-0.0081	-0.0004
UkrLv237	-0.0127	0.0303	0.0077	0.0003	-0.0076	0.0156	-0.0028	0.0166	-0.0071	0.0049
Est394	-0.0118	0.0404	0.009	0.0005	-0.0154	0.0381	-0.0047	0.016	-0.0109	0.004
Mordovians5	-0.0085	0.0365	0.0162	0.0036	-0.0163	0.0316	-0.007	0.0208	-0.0078	0.0101
Chuvash31	0.0029	0.0254	0.0208	0.0063	-0.0192	0.012	-0.0003	0.0066	-0.0016	0.0043
usb2	0.0231	-0.001	0.0211	0.0087	-0.0309	-0.0034	0.0003	0	-0.0016	0.0035
usb78	0.0112	-0.0016	0.022	0.0091	-0.0178	0.0019	0.0017	0.003	0.0005	-0.0009
usb8	0.0181	-0.0028	0.0247	0.0074	-0.0247	0.0021	-0.002	0.0014	-0.0012	0.0031
tdj508_rushan	-0.0015	-0.0017	0.0345	0.0062	-0.0038	0.007	0.0013	0.0013	-0.002	-0.0072
tdj126_shugnan	-0.0028	-0.0024	0.0385	0.0065	-0.0017	0.0094	0.0019	-0.007	-0.0031	-0.0032
tdj868_rushan	-0.0035	-0.0025	0.037	0.0084	-0.0037	0.0141	-0.0001	-0.0013	-0.003	-0.0051
UZB178_turkmen	0.0167	-0.0033	0.0217	0.0082	-0.022	-0.0011	0.0003	0.0042	0.0036	0.0018
tdj252_ishkashim	0.0008	-0.0028	0.041	0.0075	-0.0071	0.0127	-0.0006	0.0033	-0.0017	-0.0031
tdj979_shugnan	-0.003	-0.003	0.0361	0.0067	-0.0007	0.0117	0.0003	-0.0041	-0.0051	-0.0028
UZB180_turkmen	0.0124	-0.0031	0.0248	0.0073	-0.019	0.003	-0.0022	0.0005	0.0006	0.0009
tdj255_ishkashim	-0.0007	-0.0065	0.0402	0.0074	0.0005	0.0113	0.0013	-0.0009	-0.0036	-0.0049
UZB101_turkmen	0.0047	-0.0135	0.0153	0.0075	-0.0077	-0.0013	0.0016	-0.0053	-0.002	0.0006
saudi1403	-0.0117	-0.0597	-0.0554	-0.0069	-0.0337	0.0419	-0.0303	0.0022	-0.0202	-0.0411
tdj269_ishkashim	-0.0003	-0.0015	0.0354	0.0085	-0.0056	0.0108	0.0012	-0.0024	-0.0023	-0.0012
UZB102_turkmen	0.008	-0.0059	0.0226	0.0091	-0.0127	-0.0024	0.0005	0.0016	0.0012	-0.0012
Yemenese1529	-0.0085	-0.0529	-0.0257	-0.0124	-0.0214	0.0345	0.0013	0.0105	-0.0061	-0.0228
UZB105_turkmen	0.0204	0.0041	0.0164	0.0062	-0.0242	-0.0013	0.0012	0.0006	0.0012	0.0057
tdj305_shugnan	-0.0018	0.0014	0.037	0.0093	-0.0039	0.0102	-0.0008	-0.0017	-0.0012	-0.0026
UZB111_turkmen	0.0086	-0.0083	0.0226	0.0072	-0.0113	-0.0012	0.0011	0.001	-0.0017	0.0009
UZB150_turkmen	0.0094	-0.0112	0.022	0.0072	-0.013	-0.0023	-0.0008	-0.0015	0.0001	-0.0002
